document_id,document_name,query_id,query,answers
57,Latent Heat ,451,What happens to the latent energy absorbed during evaporation when vapor condenses to a liquid on a surface?,"If the vapor then condenses to a liquid on a surface, then the vapor's latent energy absorbed during evaporation is released as the liquid's sensible heat onto the surface."
57,Latent Heat ,452,Why is steam a more effective heating medium than boiling water?,"The large value of the enthalpy of condensation of water vapor is the reason that steam is a far more effective heating medium than boiling water, and is more hazardous."
57,Latent Heat ,453,What is latent heat flux in meteorology?,"In meteorology, latent heat flux is the flux of energy from the Earth's surface to the atmosphere that is associated with evaporation or transpiration of water at the surface and subsequent condensation of water vapor in the troposphere. It is an important component of Earth's surface energy budget. Latent heat flux has been commonly measured with the Bowen ratio technique, or more recently since the mid-1900s by the eddy covariance method."
57,Latent Heat ,454,How did James Prescott Joule characterize latent energy and sensible heat?,"Later, James Prescott Joule characterised latent energy as the energy of interaction in a given configuration of particles, i.e. a form of potential energy, and the sensible heat as an energy that was indicated by the thermometer,relating the latter to thermal energy."
57,Latent Heat ,455,How is latent heat flux  measured?,"In meteorology, latent heat flux is the flux of energy from the Earth's surface to the atmosphere that is associated with evaporation or transpiration of water at the surface and subsequent condensation of water vapor in the troposphere. It is an important component of Earth's surface energy budget. Latent heat flux has been commonly measured with the Bowen ratio technique, or more recently since the mid-1900s by the eddy covariance method."
58,Sublimation (phase transition),456,What is deposition or desublimation?,"Sublimation is the transition of a substance directly from the solid to the gas state,without passing through the liquid state.Sublimation is an endothermic process that occurs at temperatures and pressures below a substance's triple point in its phase diagram, which corresponds to the lowest pressure at which the substance can exist as a liquid. The reverse process of sublimation is deposition or desublimation, in which a substance passes directly from a gas to a solid phase.Sublimation has also been used as a generic term to describe a solid-to-gas transition (sublimation) followed by a gas-to-solid transition (deposition).While vaporization from liquid to gas occurs as evaporation from the surface if it occurs below the boiling point of the liquid, and as boiling with formation of bubbles in the interior of the liquid if it occurs at the boiling point, there is no such distinction for the solid-to-gas transition which always occurs as sublimation from the surface."
58,Sublimation (phase transition),457,"Under what conditions can any solid sublimate, and why is sublimation easier than evaporation from the melt for some substances such as carbon and arsenic?","At normal pressures, most chemical compounds and elements possess three different states at different temperatures. In these cases, the transition from the solid to the gaseous state requires an intermediate liquid state. The pressure referred to is the partial pressure of the substance, not the total (e.g. atmospheric) pressure of the entire system. Thus, any solid can sublimate if its vapour pressure is higher than the surrounding partial pressure of the same substance, and in some cases sublimates at an appreciable rate (e.g. water ice just below 0 °C). For some substances, such as carbon and arsenic, sublimation is much easier than evaporation from the melt, because the pressure of their triple point is very high, and it is difficult to obtain them as liquids."
58,Sublimation (phase transition),458,What is naphthalene and where is it commonly found?,"Naphthalene, an organic compound commonly found in pesticides such as mothballs, sublimes easily because it is made of non-polar molecules that are held together only by van der Waals intermolecular forces. Naphthalene is a solid that sublimes at standard atmospheric temperature with the sublimation point at around 80 °C or 176 °F.At low temperature, its vapour pressure is high enough, 1 mmHg at 53 °C, to make the solid form of naphthalene evaporate into gas. On cool surfaces, the naphthalene vapours will solidify to form needle-like crystals."
58,Sublimation (phase transition),459,How is sublimation used to purify compounds?,"Sublimation is a technique used by chemists to purify compounds. A solid is typically placed in a sublimation apparatus and heated under vacuum. Under this reduced pressure, the solid volatilizes and condenses as a purified compound on a cooled surface (cold finger), leaving a non-volatile residue of impurities behind. Once heating ceases and the vacuum is removed, the purified compound may be collected from the cooling surface.For even higher purification efficiencies, a temperature gradient is applied, which also allows for the separation of different fractions. Typical setups use an evacuated glass tube that is heated gradually in a controlled manner. The material flow is from the hot end, where the initial material is placed, to the cold end that is connected to a pump stand. By controlling temperatures along the length of the tube, the operator can control the zones of re-condensation, with very volatile compounds being pumped out of the system completely (or caught by a separate cold trap), moderately volatile compounds re-condensing along the tube according to their different volatilities, and non-volatile compounds remaining in the hot end. Vacuum sublimation of this type is also the method of choice for purification of organic compounds for use in the organic electronics industry, where very high purities (often > 99.99%) are needed to satisfy the standards for consumer electronics and other applications."
58,Sublimation (phase transition),460,How does the process of sublimation work in dye-sub printing?,"Dye-sub printing is a digital printing technology using full color artwork that works with polyester and polymer-coated substrates. Also referred to as digital sublimation, the process is commonly used for decorating apparel, signs and banners, as well as novelty items such as cell phone covers, plaques, coffee mugs, and other items with sublimation-friendly surfaces. The process uses the science of sublimation, in which heat and pressure are applied to a solid, turning it into a gas through an endothermic reaction without passing through the liquid phase."
58,Sublimation (phase transition),460,How does the process of sublimation work in dye-sub printing?,"Dye-sub printing is a digital printing technology using full color artwork that works with polyester and polymer-coated substrates. Also referred to as digital sublimation, the process is commonly used for decorating apparel, signs and banners, as well as novelty items such as cell phone covers, plaques, coffee mugs, and other items with sublimation-friendly surfaces. The process uses the science of sublimation, in which heat and pressure are applied to a solid, turning it into a gas through an endothermic reaction without passing through the liquid phase."
59,Game of Thrones,461,Which book is Game of Thrones based on?,"Game of Thrones is roughly based on the storylines of the A Song of Ice and Fire book series by George R. R. Martin, set in the fictional Seven Kingdoms of Westeros and the continent of Essos. The series follows several simultaneous plot lines. The first story arc follows a war of succession among competing claimants for control of the Iron Throne of the Seven Kingdoms, with other noble families fighting for independence from the throne. The second concerns the exiled scion's actions to reclaim the throne; the third chronicles the threat of the impending winter, as well as the legendary creatures and fierce peoples of the North."
59,Game of Thrones,462,Who are the members of House Stark and what is their relationship to Eddard Stark?,"Eddard ""Ned"" Stark (Sean Bean) is the head of House Stark. He and his wife, Catelyn (Michelle Fairley), have five children: Robb (Richard Madden), Sansa (Sophie Turner), Arya (Maisie Williams), Bran (Isaac Hempstead-Wright), and Rickon (Art Parkinson). Ned also has an illegitimate son, Jon Snow (Kit Harington), who, along with his scholarly friend, Samwell Tarly (John Bradley), serve in the Night's Watch under Lord Commander Jeor Mormont (James Cosmo). The Wildlings living north of the Wall include the young Gilly (Hannah Murray) and the warriors Tormund Giantsbane (Kristofer Hivju) and Ygritte (Rose Leslie)."
59,Game of Thrones,463,Who are the other characters associated with House Stark and what are their roles in the story? ,"Others associated with House Stark include Ned's ward Theon Greyjoy (Alfie Allen), Ned's vassal Roose Bolton (Michael McElhatton), and Roose's illegitimate son, Ramsay (Iwan Rheon). Robb accepts help from the healer Talisa Maegyr (Oona Chaplin), while elsewhere, Arya befriends the blacksmith's apprentice Gendry Rivers (Joe Dempsie) and the assassin Jaqen H'ghar (Tom Wlaschiha). In the Stormlands, the tall warrior Brienne of Tarth (Gwendoline Christie) serves on the Rainbow Guard."
59,Game of Thrones,464,Who are the main characters in King's Landing and what are their relationships to each other? ,"In King's Landing, Ned's old friend, King Robert I Baratheon (Mark Addy), shares a loveless political marriage with Cersei Lannister (Lena Headey). Her younger twin brother, Ser Jamie (Nikolaj Coster-Waldau), serves on the Kingsguard. The third and youngest Lannister sibling is the dwarf Tyrion (Peter Dinklage), who is attended by his mistress Shae (Sibel Kekilli) and the sellsword Bronn (Jerome Flynn). Cersei's father is Tywin (Charles Dance), head of House Lannister and richest man in Westeros. Cersei has two sons: Joffrey (Jack Gleeson) and Tommen (Dean-Charles Chapman). Joffrey is guarded by the scar-faced warrior Sandor ""The Hound"" Clegane (Rory McCann)."
59,Game of Thrones,465,Who are the members of the king's Small Council and what are their roles?,"The king's Small Council of advisors includes, among others, the crafty Master of Coin, Lord Petyr ""Littlefinger"" Baelish (Aidan Gillen), and the eunuch spymaster, Lord Varys (Conleth Hill). In Dragonstone, Robert's younger brother, Stannis (Stephen Dillane), is advised by the foreign priestess Melisandre (Carice van Houten) and former smuggler Ser Davos Seaworth (Liam Cunningham). In the Reach, the Tyrell family, led by its matriarch Olenna (Diana Rigg), is represented at court by Margaery (Natalie Dormer), the matriarch's granddaughter. The High Sparrow (Jonathan Pryce) is eventually given power as a religious leader. In the southern principality of Dorne, the warrior Ellaria Sand (Indira Varma) seeks vengeance against the Lannisters."
59,Game of Thrones,466,Who are the Targaryen siblings and what is their story?,"Across the Narrow Sea, in Pentos, siblings Viserys Targaryen (Harry Lloyd) and Daenerys Targaryen (Emilia Clarke) (colloquially referred to as ""Dany"") are in exile, with the former plotting to reclaim his father's throne. Daenerys is forced into marrying Khal Drogo (Jason Momoa), a leader of the nomadic Dothraki. Her retinue eventually comes to include the exiled knight Ser Jorah Mormont (Iain Glen), her aide Missandei (Nathalie Emmanuel), the sellsword Daario Naharis (Michiel Huisman), and the elite soldier Grey Worm (Jacob Anderson)."
59,Game of Thrones,467,What were the two coalitions involved in World War I?,"World War I or the First World War (28 July 1914 – 11 November 1918), often abbreviated as WWI, was one of the deadliest global conflicts in history. It was fought between two coalitions, the Allies (primarily France, the United Kingdom, Russia, Italy, Japan, and the United States) and the Central Powers (led by Germany, Austria-Hungary, and the Ottoman Empire). Fighting occurred throughout Europe, the Middle East, Africa, the Pacific, and parts of Asia. An estimated 9 million soldiers were killed in combat, plus another 23 million wounded, while 5 million civilians died as a result of military action, hunger, and disease. Millions more died as a result of genocide, while the 1918 Spanish flu pandemic was exacerbated by the movement of combatants during the war."
60,World War I,468,How many soldiers were killed in combat during World War I?,"World War I or the First World War (28 July 1914 – 11 November 1918), often abbreviated as WWI, was one of the deadliest global conflicts in history. It was fought between two coalitions, the Allies (primarily France, the United Kingdom, Russia, Italy, Japan, and the United States) and the Central Powers (led by Germany, Austria-Hungary, and the Ottoman Empire). Fighting occurred throughout Europe, the Middle East, Africa, the Pacific, and parts of Asia. An estimated 9 million soldiers were killed in combat, plus another 23 million wounded, while 5 million civilians died as a result of military action, hunger, and disease. Millions more died as a result of genocide, while the 1918 Spanish flu pandemic was exacerbated by the movement of combatants during the war."
60,World War I,469,How did the United States enter the war?,"The United States entered the war on the side of the Allies in April 1917, while the Bolsheviks seized power in the Russian October Revolution, and made peace with the Central Powers in early 1918. Freed from the Eastern Front, Germany launched an offensive in the west on March 1918, hoping to achieve a decisive victory before American troops arrived in significant numbers. Failure left the German Imperial Army exhausted and demoralised, and when the Allies took the offensive in August 1918, they could not stop the advance."
60,World War I,470,What was the German strategy in 1914?,"German strategy in 1914 was to first defeat France, then attack Russia. However, this failed, and by the end of 1914, the Western Front consisted of a continuous line of trenches stretching from the English Channel to Switzerland. The Eastern Front was more fluid, but neither side could gain a decisive advantage, despite a series of costly offensives. Attempts by both sides to bypass the stalemate caused fighting to expand into the Middle East, the Alps, the Balkans, and overseas colonies, bringing Bulgaria, Romania, Greece, and others into the war."
60,World War I,471,What was the result of the Paris Peace Conference?,"Between 29 September and 3 November 1918, Bulgaria, the Ottoman Empire, and Austria-Hungary agreed to armistices with the Allies, leaving Germany isolated. Facing revolution at home, and with his army on the verge of mutiny, Kaiser Wilhelm II abdicated on 9 November. The Armistice of 11 November 1918 brought the fighting to a close, while the Paris Peace Conference imposed various settlements on the defeated powers, the best-known being the Treaty of Versailles. The dissolution of the Russian, German, Austro-Hungarian, and Ottoman Empires resulted in the creation of new independent states, among them Poland, Czechoslovakia, and Yugoslavia. Failure to manage the instability that resulted from this upheaval during the interwar period contributed to the outbreak of World War II in September 1939"
60,World War I,472,What was the term used to describe World War I prior to World War II?,"Prior to World War II, the events of 1914–1918 were generally known as the Great War or simply the World War. In August 1914, The Independent magazine wrote ""This is the Great War. It names itself"". In October 1914, the Canadian magazine Maclean's similarly wrote, ""Some wars name themselves. This is the Great War."" Contemporary Europeans also referred to it as ""the war to end war"" and it was also described as ""the war to end all wars"" due to their perception of its then-unparalleled scale, devastation, and loss of life. After World War II began in 1939, the terms became more standard, with British Empire historians, including Canadians, favouring ""The First World War"" and Americans ""World War I""."
60,World War I,473,How did Otto von Bismarck seek to isolate France and avoid a war on two fronts?,"In order to isolate France and avoid a war on two fronts, Bismarck negotiated the League of the Three Emperors (German: Dreikaiserbund) between Austria-Hungary, Russia and Germany. After Russian victory in the 1877–1878 Russo-Turkish War, the League was dissolved due to Austrian concerns over Russian influence in the Balkans, an area they considered of vital strategic interest. Germany and Austria-Hungary then formed the 1879 Dual Alliance, which became the Triple Alliance when Italy joined in 1882.[13] For Bismarck, the purpose of these agreements was to isolate France by ensuring the three Empires resolved any disputes between themselves; when this was threatened in 1880 by British and French attempts to negotiate directly with Russia, he reformed the League in 1881, which was renewed in 1883 and 1885. After the agreement lapsed in 1887, he replaced it with the Reinsurance Treaty, a secret agreement between Germany and Russia to remain neutral if either were attacked by France or Austria-Hungary.[14]"
61,Natural Resources,474,What are some examples of natural resources that have commercial and industrial value?,Natural resources are resources that are drawn from nature and used with few modifications.
61,Natural Resources,475,What are some examples of natural resources that have aesthetic value?,"This includes the sources of valued characteristics such as commercial and industrial use, aesthetic value, scientific interest, and cultural value."
61,Natural Resources,476,What measures can be taken to protect natural resources and ensure their sustainable use?,"A natural resource may exist as a separate entity such as fresh water, air, or any living organism such as a fish, or it may be transformed by extractivist industries into an economically useful form that must be processed to obtain the resource such as metal ores, rare-earth elements, petroleum, timber and most forms of energy. "
61,Natural Resources,477,How can natural resources be managed to benefit both present and future generations?,"Some resources are renewable, which means that they can be used at a certain rate and natural processes will restore them, whereas many extractive industries rely heavily on non-renewable resources that can only be extracted once."
61,Natural Resources,478,Give examples of renewable resources.,"Some of these resources, like solar energy, air, wind, water, etc. are continuously available and their quantities are not noticeably affected by human consumption. "
61,Natural Resources,479,What is the significance of the Victoria Nile waters for Uganda?,Victoria Nile waters as one of Uganda's key natural resources The waters of the White Nile River are a key natural resource for Uganda.
61,Natural Resources,480,Can non-renewable resources be reused or recycled?,the metallic minerals can be re-used by recycling them
61,Natural Resources,481,What is resource extraction?,Resource extraction involves any activity that withdraws resources from nature.
61,Natural Resources,482,"What is the ""resource curse"" and how does it relate to extractive industries?","Natural resources can add substantial amounts to a country's wealth;[7] however, a sudden inflow of money caused by a resource boom can create social problems including inflation harming other industries (""Dutch disease"") and corruption, leading to inequality and underdevelopment, this is known as the ""resource curse""."
61,Natural Resources,483,What is the Extractive Industries Transparency Initiative and how does it promote good governance in the extractive industry?,It seeks to address the key governance issues in the extractive sectors.
61,Natural Resources,484,What is the World Charter for Nature and when was it developed?,"In 1982, the United Nations developed the World Charter for Nature, which recognized the need to protect nature from further depletion due to human activity. "
61,Natural Resources,485,What measures have been taken to protect natural resources since the development of the World Charter for Nature and the World Ethic of Sustainability?,"Since the development of these documents, many measures have been taken to protect natural resources including establishment of the scientific field and practice of conservation biology and habitat conservation, respectively."
62,Renewable resource,486,What is a renewable resource?,"A renewable resource, also known as a flow resource,[note 1][1] is a natural resource which will replenish to replace the portion depleted by usage and consumption, either through natural reproduction or other recurring processes in a finite amount of time in a human time scale. "
62,Renewable resource,487,Can agricultural production and water resources be considered as renewable resources? Why?,"Definitions of renewable resources may also include agricultural production, as in agricultural products and to an extent water resources."
62,Renewable resource,488,How is a positive life-cycle assessment important in determining the sustainability of a resource?,A positive life-cycle assessment is a key indicator of a resource's sustainability. 
62,Renewable resource,489,How can renewable resources be managed to ensure their long-term sustainability?,"Common sources of renewable energy include solar, geothermal and wind power, which are all categorized as renewable resources."
62,Renewable resource,490,What is a renewable material and how can water be considered as one?,"Water can be considered a renewable material when carefully controlled usage and temperature, treatment, and release are followed. If not, it would become a non-renewable resource at that location. "
62,Renewable resource,491,Why is groundwater considered a non-renewable resource in many cases?,"For example, as groundwater is usually removed from an aquifer at a rate much greater than its very slow natural recharge, it is a considered non-renewable resource. "
62,Renewable resource,492,"What are some of the major industrial uses of water, and how does this contribute to water pollution?","Major industrial users include hydroelectric dams, thermoelectric power plants (which use water for cooling), ore and oil refineries (which use water in chemical processes) and manufacturing plants (which use water as a solvent),it is also used for dumping garbage."
62,Renewable resource,493,"How can desalination of seawater be considered a renewable source of water, and what needs to be done to make it fully renewable?","Desalination of seawater is considered a renewable source of water, although reducing its dependence on fossil fuel energy is needed for it to be fully renewable."
62,Renewable resource,494,What is forestry and how has it been used as a renewable resource?,"An important renewable resource is wood provided by means of forestry, which has been used for construction, housing and firewood since ancient times."
62,Renewable resource,495,What are some examples of pharmacy ingredients and legal and illegal drugs that can be sourced from renewable resources?,"With regard to pharmacy ingredients and legal and illegal drugs, plants are important sources, however e.g. venom of snakes, frogs and insects has been a valuable renewable source of pharmacological ingredients."
63,Non-renewable resource,496,What is a non-renewable resource?,A non-renewable resource (also called a finite resource) is a natural resource that cannot be readily replaced by natural means at a pace quick enough to keep up with consumption.[1] An example is carbon-based fossil fuels. 
63,Non-renewable resource,497,What are some examples of non-renewable resources?,"Earth minerals and metal ores, fossil fuels (coal, petroleum, natural gas) and groundwater in certain aquifers are all considered non-renewable resources, though individual elements are always conserved (except in nuclear reactions, nuclear decay or atmospheric escape)."
63,Non-renewable resource,498,What is sustainable harvesting of timber?,"Conversely, resources such as timber (when harvested sustainably) and wind (used to power energy conversion systems) are considered renewable resources, largely because their localized replenishment can occur within time frames meaningful to humans as well. "
63,Non-renewable resource,499,Why is the modern-day fossil fuel economy widely criticized?,"Eventually it is considered that fossil-based resources will become too costly to harvest and humanity will need to shift its reliance to other sources of energy such as solar or wind power, see renewable energy."
63,Non-renewable resource,500,What is the alternative hypothesis regarding carbon-based fuel?,"An alternative hypothesis is that carbon based fuel is virtually inexhaustible in human terms, if one includes all sources of carbon-based energy such as methane hydrates on the sea floor, which are vastly greater than all other carbon based fossil fuel resources combined."
63,Non-renewable resource,501,What are some possible alternatives to fossil fuels as sources of energy?,"Since the dawn of internal combustion engine technologies in the 19th century, petroleum and other fossil fuels have remained in continual demand. "
64,Mineral resource Classification,502,"What is an inferred mineral resource, and how is it estimated?","nferred Mineral Resource is the part of a mineral resource for which quantity, grade (or quality) and mineral content can be estimated with a low level of confidence."
64,Mineral resource Classification,503,"What is a measured resource, and who is responsible for declaring it as an acceptable estimate?","Measured resources are indicated resources that have undergone enough further sampling that a 'competent person' (defined by the norms of the relevant mining code; usually a geologist) has declared them to be an acceptable estimate, at a high degree of confidence, of the grade (or quality), quantity, shape, densities, physical characteristics of the mineral occurrence."
64,Mineral resource Classification,504,What is the Canadian legislation concerning mineral projects?,The Canadian legislation (NI 43-101) concerning mineral projects within Canada appears to be similar to the CRIRSCO based reporting codes and standards.
64,Mineral resource Classification,505,What is the International Framework Classification for Reserves and Resources?,Since 1998 an 'International Framework Classification for Reserves and Resources - Solid Fuels and Mineral Commodities' is in development by the United Nations Economic Commission for Europe (UN-ECE).
64,Mineral resource Classification,506,"What is the CRIRSCO International Reporting Template, and how does it classify mineral deposits?",According to the CRIRSCO International Reporting Template mineral deposits are classified as Mineral Resources or Mineral Reserves.
64,Mineral resource Classification,507,"According to the World Commission on Environment and Development (WCED), which type of nuclear reactors are classified as renewable energy sources?","n 1987, the World Commission on Environment and Development (WCED) classified fission reactors that produce more fissile nuclear fuel than they consume (i.e. breeder reactors) among conventional renewable energy sources, such as solar and falling water."
64,Mineral resource Classification,508,Why is breeder reactor nuclear power fuel considered renewable and sustainable?,The use of nuclear technology relying on fission requires Naturally occurring radioactive material as fuel.
65,Deforestation,509,What is deforestation and what are some common uses of deforested land?,Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.
65,Deforestation,510,How much of the Earth's land surface is currently covered by forests?,About 31% of Earth's land surface is covered by forests at present.
65,Deforestation,511,What is the difference between deforestation and forest area net change?,"""Deforestation"" and ""forest area net change"" are not the same: the latter is the sum of all forest losses (deforestation) and all forest gains (forest expansion) in a given period. "
65,Deforestation,512,"What are some negative impacts of deforestation on the environment, including habitat, biodiversity, and climate change?","Deforestation causes extinction, changes to climatic conditions, desertification, and displacement of populations, as observed by current conditions and in the past through the fossil record"
65,Deforestation,513,What are some ways in which deforestation puts pressure on communities seeking food security?,Deforested regions typically incur significant other environmental effects such as adverse soil erosion and degradation into wasteland. 
66,Mining,514,What is mining and what types of materials can be extracted through it?,Mining is the extraction of valuable geological materials from the Earth and other astronomical objects.
66,Mining,515,"What is the process involved in modern mining, from prospecting to final reclamation of the land?","Modern mining processes involve prospecting for ore bodies, analysis of the profit potential of a proposed mine, extraction of the desired materials, and final reclamation or restoration of the land after the mine is closed."
66,Mining,516,"What are some of the negative environmental impacts of mining, and how have nations attempted to decrease this impact?","Mining operations can create a negative environmental impact, both during the mining activity and after the mine has closed."
66,Mining,517,How does mining perpetuate political instability through resource conflicts?,Mining can also perpetuate political instability through resource conflicts.
66,Mining,518,Who developed large-scale mining methods?,"it was the Romans who developed large-scale mining methods, especially the use of large volumes of water brought to the minehead by numerous aqueducts."
67,Eroision,519,What is erosion and how is it different from weathering?,"Erosion is the action of surface processes (such as water flow or wind) that removes soil, rock, or dissolved material from one location on the Earth's crust and then transports it to another location where it is deposited."
67,Eroision,520,What are some agents of erosion and how do they affect erosion rates?,"Agents of erosion include rainfall;[4] bedrock wear in rivers; coastal erosion by the sea and waves; glacial plucking, abrasion, and scour; areal flooding; wind abrasion; groundwater processes; and mass movement processes in steep landscapes like landslides and debris flows. "
67,Eroision,521,How do human activities impact erosion rates globally?,"While erosion is a natural process, human activities have increased by 10-40 times the rate at which soil erosion is occurring globally."
67,Eroision,522,What are some of the on-site and off-site impacts of excessive erosion?,"On-site impacts include decreases in agricultural productivity and (on natural landscapes) ecological collapse, both because of loss of the nutrient-rich upper soil layers. In some cases, this leads to desertification."
67,Eroision,523,What are the primary causes of land degradation and how do they contribute to excessive erosion?,"Water and wind erosion are the two primary causes of land degradation; combined, they are responsible for about 84% of the global extent of degraded land, making excessive erosion one of the most significant environmental problems worldwide."
68,Green Acounting,524,What is green accounting and why is it considered important?,Green accounting is a type of accounting that attempts to factor environmental costs into the financial results of operations. 
68,Green Acounting,525,What is the purpose of green accounting and how does it benefit businesses?,he major purpose of green accounting is to help businesses understand and manage the potential quid pro quo between traditional economics goals and environmental goals.
68,Green Acounting,526,What is the difference between weak sustainability and strong sustainability in the context of green accounting?,"Green accounting is said to only ensure weak sustainability, which should be considered as a step toward ultimately a strong sustainability."
68,Green Acounting,527,Why is green accounting a controversial practice and what challenges does it face?,"It is a controversial practice however, since depletion may be already factored into accounting for the extraction industries and the accounting for externalities may be arbitrary."
68,Green Acounting,528,How does the concept of depletion factor into environmental accounting and what other factors are often overlooked?,"Depletion is not the whole of environmental accounting however, with pollution being but one factor of business that is almost never accounted for specifically. "
69,Environmental degradation,529,What is environmental degradation and how is it defined?,"Environmental degradation is the deterioration of the environment through depletion of resources such as quality of air, water and soil; the destruction of ecosystems; habitat destruction; the extinction of wildlife; and pollution. It is defined as any change or disturbance to the environment perceived to be deleterious or undesirable."
69,Environmental degradation,530,What are some of the primary environmental challenges that are causing great worry?,Environmental concerns can be defined as the negative effects of any human activity on the environment.
69,Environmental degradation,531,Why is environmental degradation considered to be a threat by the United Nations?,"Environmental degradation is one of the ten threats officially cautioned by the High-level Panel on Threats, Challenges and Change of the United Nations. "
69,Environmental degradation,532,How is environmental degradation categorized and what are some examples?,Environmental degradation comes in many types.
69,Environmental degradation,533,How can mismanagement that leads to environmental degradation cause environmental conflict?,Mismanagement that leads to degradation can also lead to environmental conflict where communities organize in opposition to the forces that mismanaged the environment.
70,NA,534,Who is Selena Gomez?,
71,Gravitational lensing,535,What is a gravitational lens?,A gravitational lens is a distribution of matter (such as a cluster of galaxies) between a distant light source and an observer that is capable of bending the light from the source as the light travels toward the observer.
71,Gravitational lensing,536,Who is generally credited with being the first to discuss gravitational lensing in print?,"Although Einstein made unpublished calculations on the subject in 1912, Orest Khvolson (1924) and Frantisek Link (1936) are generally credited with being the first to discuss the effect in print."
71,Gravitational lensing,537,What is the difference between an optical lens and a gravitational lens?,"Unlike an optical lens, a point-like gravitational lens produces a maximum deflection of light that passes closest to its center, and a minimum deflection of light that travels furthest from its center."
71,Gravitational lensing,538,How can the shear of the lensing field in any region be measured?,"By measuring the shapes and orientations of large numbers of distant galaxies, their orientations can be averaged to measure the shear of the lensing field in any region."
71,Gravitational lensing,539,Do gravitational lenses act equally on all kinds of electromagnetic radiation?,"Gravitational lenses act equally on all kinds of electromagnetic radiation, not just visible light, and also in non-electromagnetic radiation, like gravitational waves."
71,Gravitational lensing,540,How was the first observation of light deflection performed?,The first observation of light deflection was performed by noting the change in position of stars as they passed near the Sun on the celestial sphere. 
71,Gravitational lensing,541,When was the first gravitational lens observed and what was it known as?,"It was not until 1979 that the first gravitational lens would be discovered. It became known as the ""Twin QSO"" since it initially looked like two identical quasistellar objects."
71,Gravitational lensing,542,What is the curvature of light in general relativity?,"In general relativity, light follows the curvature of spacetime, hence when light passes around a massive object, it is bent."
71,Gravitational lensing,543,How were most of the gravitational lenses dicovered in the past?,Most of the gravitational lenses in the past have been discovered accidentally
71,Gravitational lensing,544,How does the chances of finding gravitational lenses increase?,"Due to the high frequency used, the chances of finding gravitational lenses increases as the relative number of compact core objects (e.g. quasars) are higher"
72,General Relativity,545,What is general relativity?,"General relativity, also known as the general theory of relativity and Einstein's theory of gravity, is the geometric theory of gravitation published by Albert Einstein in 1915 and is the current description of gravitation in modern physics."
72,General Relativity,546,what can be seen as prediction of general relativity?,"Newton's law of universal gravitation, which describes classical gravity, can be seen as a prediction of general relativity for the almost flat spacetime geometry around stationary mass distributions."
72,General Relativity,547,Why does Reconciliation of general relativity with the laws of quantum physics remains a problem?,"Reconciliation of general relativity with the laws of quantum physics remains a problem, however, as there is a lack of a self-consistent theory of quantum gravity. "
72,General Relativity,548,What are the astrophysical implications of einstein's theory?,"Einstein's theory has astrophysical implications, including the prediction of black holes—regions of space in which space and time are distorted in such a way that nothing, not even light, can escape from them."
72,General Relativity,549,What has been described as the most beautiful of all existing physical theories?,"Widely acknowledged as a theory of extraordinary beauty, general relativity has often been described as the most beautiful of all existing physical theories."
72,General Relativity,550,When was the prediction for the deflection of starlight by the Sun confirmed?,"in 1919 an expedition led by Eddington confirmed general relativity's prediction for the deflection of starlight by the Sun during the total solar eclipse of 29 May 1919,[13] instantly making Einstein famous"
72,General Relativity,551,What does general relativity exhibit at multiple levels?,"at multiple levels, general relativity exhibits what Francis Bacon has termed a ""strangeness in the proportion"" (i.e. elements that excite wonderment and surprise)."
72,General Relativity,552,How can a body's motion be described in classical mechanics?,"At the base of classical mechanics is the notion that a body's motion can be described as a combination of free (or inertial) motion, and deviations from this free motion."
72,General Relativity,553,Does time measured by clocks follow the rules of special relativity?,"The same experimental data shows that time as measured by clocks in a gravitational field—proper time, to give the technical term—does not follow the rules of special relativity."
72,General Relativity,554,What do Einstein's equations describe?,"At its core are Einstein's equations, which describe the relation between the geometry of a four-dimensional pseudo-Riemannian manifold representing spacetime, and the energy–momentum contained in that spacetime."
73,Cosmic Inflation,555,What is cosmic inflation?,"In physical cosmology, cosmic inflation, cosmological inflation, or just inflation, is a theory of exponential expansion of space in the early universe."
73,Cosmic Inflation,556,When was inflation theory developed and who were its contributors?,"Inflation theory was developed in the late 1970s and early 80s, with notable contributions by several theoretical physicists, including Alexei Starobinsky at Landau Institute for Theoretical Physics, Alan Guth at Cornell University, and Andrei Linde at Lebedev Physical Institute."
73,Cosmic Inflation,557,Which three people are known as the original architects of the theory?,"In 2002 three of the original architects of the theory were recognized for their major contributions; physicists Alan Guth of M.I.T., Andrei Linde of Stanford, and Paul Steinhardt of Princeton shared the prestigious Dirac Prize ""for development of the concept of inflation in cosmology""."
73,Cosmic Inflation,558,What did Edwin hubble discover in 1930 and what was it interpreted as?,"Around 1930, Edwin Hubble discovered that light from remote galaxies was redshifted; the more remote, the more shifted. This was quickly interpreted as meaning galaxies were receding from Earth."
73,Cosmic Inflation,559,Where do all the regions come from?,"Inflation answers this question by postulating that all the regions come from an earlier era with a big vacuum energy, or cosmological constant. A space with a cosmological constant is qualitatively different: instead of moving outward, the cosmological horizon stays put."
73,Cosmic Inflation,560,What does inflation allow physicists to calculate?,"More strikingly, inflation allows physicists to calculate the minute differences in temperature of different regions from quantum fluctuations during the inflationary era, and many of these quantitative predictions have been confirmed."
